student_id,date,minutes_on_site
311,2018-10-11,45
311,2018-10-19,23
311,2018-10-23,4
311,2018-11-07,15
312,2018-09-16,48
312,2018-09-18,22
313,2018-09-16,30
313,2018-09-18,11
313,2018-09-24,20
313,2018-09-28,8
313,2018-10-03,45
313,2018-10-07,22
313,2018-10-12,27
313,2018-10-17,26
313,2018-10-21,16
313,2018-10-24,21
313,2018-10-28,13
313,2018-11-03,27
314,2018-09-18,51
315,2018-09-17,4
315,2018-09-20,18
315,2018-09-22,58
315,2018-09-25,76
315,2018-09-26,23
315,2018-09-27,7
315,2018-09-28,68
315,2018-09-29,104
315,2018-09-30,97
315,2018-10-04,36
315,2018-10-11,33
315,2018-10-12,75
315,2018-10-13,59
315,2018-10-14,46
315,2018-10-16,169
315,2018-10-21,98
315,2018-10-22,7
315,2018-10-23,25
315,2018-10-28,123
315,2018-11-01,32
315,2018-11-04,34
315,2018-11-07,59
315,2018-11-11,145
315,2018-11-12,50
315,2018-11-15,59
315,2018-11-24,78
315,2018-11-26,14
315,2018-11-29,138
315,2018-12-10,160
315,2018-12-17,57
315,2018-12-23,1
316,2018-09-16,18
316,2018-09-19,35
316,2018-10-05,23
316,2018-10-12,83
316,2018-10-17,29
316,2018-10-27,40
316,2018-10-31,18
316,2018-11-04,37
316,2018-11-07,23
316,2018-11-14,52
316,2018-11-20,41
316,2018-11-25,101
316,2018-11-26,77
316,2018-12-06,62
316,2018-12-13,29
316,2018-12-16,12
316,2018-12-20,33
317,2018-09-15,48
317,2018-09-16,26
317,2018-09-20,12
317,2018-09-24,33
317,2018-10-10,24
317,2018-10-13,6
317,2018-10-30,39
317,2018-11-01,22
317,2018-11-18,7
317,2018-11-21,131
317,2018-11-22,21
317,2018-11-24,29
317,2018-11-30,42
317,2018-12-02,19
317,2018-12-09,67
317,2018-12-11,20
318,2018-09-15,81
318,2018-09-19,95
318,2018-09-21,9
318,2018-09-27,50
318,2018-09-30,12
318,2018-10-19,56
318,2018-10-20,30
318,2018-10-21,50
318,2018-10-22,27
318,2018-10-26,18
318,2018-10-29,14
318,2018-11-04,94
318,2018-11-14,20
318,2018-11-15,46
318,2018-11-17,13
318,2018-11-22,19
318,2018-11-25,63
318,2018-12-05,37
318,2018-12-13,28
318,2018-12-14,91
318,2018-12-16,5
319,2018-09-15,7
320,2018-09-15,10
320,2018-09-26,14
320,2018-09-30,44
320,2018-11-12,21
320,2018-11-29,37
321,2018-09-16,26
321,2018-09-17,31
321,2018-09-22,34
321,2018-09-30,32
321,2018-10-01,16
321,2018-10-02,17
321,2018-10-11,15
321,2018-10-26,21
322,2018-09-15,32
322,2018-10-07,4
323,2018-09-16,23
323,2018-09-21,31
323,2018-09-26,4
323,2018-09-28,6
324,2018-09-17,38
324,2018-09-27,41
325,2018-09-17,17
325,2018-09-20,29
325,2018-09-27,13
325,2018-09-29,56
325,2018-10-04,58
326,2018-09-15,9
326,2018-09-17,27
326,2018-09-19,8
326,2018-09-25,15
326,2018-10-05,24
327,2018-09-17,19
327,2018-09-18,57
327,2018-09-22,6
327,2018-09-23,10
327,2018-09-27,111
327,2018-10-02,74
327,2018-10-03,6
327,2018-10-23,30
327,2018-11-04,25
327,2018-11-09,34
327,2018-11-14,5
327,2018-11-18,16
327,2018-11-20,35
327,2018-11-26,44
327,2018-11-27,19
327,2018-12-08,14
327,2018-12-10,46
327,2018-12-14,14
328,2018-09-18,23
328,2018-10-06,4
328,2018-10-18,10
328,2018-10-19,27
328,2018-10-21,27
328,2018-10-29,27
328,2018-11-01,8
328,2018-11-14,12
328,2018-11-18,7
328,2018-11-20,36
328,2018-11-23,2
328,2018-12-06,19
328,2018-12-07,5
329,2018-09-15,48
329,2018-09-16,25
330,2018-09-17,22
331,2018-09-17,9
331,2018-09-23,51
331,2018-09-27,22
331,2018-09-28,23
331,2018-10-01,2
331,2018-10-15,2
331,2018-10-20,29
331,2018-10-30,53
331,2018-11-18,22
331,2018-12-09,21
332,2018-09-18,18
332,2018-09-20,83
332,2018-09-21,27
332,2018-10-01,76
332,2018-10-02,55
332,2018-10-05,62
332,2018-10-10,18
332,2018-10-13,122
332,2018-10-24,5
332,2018-11-01,31
332,2018-11-02,33
332,2018-11-03,35
332,2018-11-04,70
332,2018-11-05,24
332,2018-11-17,20
332,2018-11-22,10
332,2018-12-01,55
332,2018-12-11,57
332,2018-12-14,23
332,2018-12-15,6
332,2018-12-18,19
332,2018-12-19,2
332,2018-12-23,61
333,2018-09-15,20
333,2018-09-21,12
333,2018-09-23,26
333,2018-09-29,38
333,2018-10-03,20
333,2018-10-06,7
334,2018-09-16,14
334,2018-09-18,70
334,2018-09-19,4
334,2018-09-27,75
334,2018-09-29,4
334,2018-10-03,34
334,2018-10-04,39
334,2018-10-05,23
334,2018-10-06,50
334,2018-10-07,7
334,2018-10-11,17
334,2018-10-14,12
334,2018-10-18,12
334,2018-10-20,18
334,2018-10-22,42
334,2018-10-23,23
334,2018-10-24,39
334,2018-11-14,28
334,2018-11-25,70
334,2018-11-27,28
334,2018-11-29,13
334,2018-12-01,11
334,2018-12-10,73
334,2018-12-20,42
334,2018-12-23,15
335,2018-09-15,38
335,2018-09-18,16
336,2018-09-17,22
336,2018-09-30,32
336,2018-10-01,30
336,2018-10-08,8
336,2018-10-09,28
337,2018-09-15,37
337,2018-09-20,6
337,2018-10-03,46
337,2018-10-07,24
337,2018-10-09,31
338,2018-09-16,13
338,2018-09-20,41
338,2018-09-21,10
339,2018-09-16,13
339,2018-09-17,5
339,2018-09-23,30
339,2018-10-15,25
339,2018-10-16,56
340,2018-09-18,41
340,2018-09-26,42
340,2018-09-27,16
340,2018-10-03,41
340,2018-10-12,16
340,2018-10-22,28
340,2018-10-25,79
340,2018-11-13,20
340,2018-11-15,32
340,2018-11-16,31
340,2018-11-17,55
340,2018-11-18,26
340,2018-11-19,42
340,2018-11-26,19
340,2018-12-01,17
340,2018-12-16,54
340,2018-12-22,25
341,2018-09-15,21
341,2018-09-22,36
341,2018-09-24,30
341,2018-09-30,14
341,2018-10-06,2
342,2018-09-18,103
342,2018-09-19,86
342,2018-09-20,166
342,2018-09-29,143
342,2018-09-30,13
342,2018-10-01,25
342,2018-10-06,93
342,2018-10-12,69
342,2018-10-19,73
342,2018-10-20,40
342,2018-10-21,59
342,2018-10-31,121
342,2018-11-03,50
342,2018-11-07,63
342,2018-11-14,24
342,2018-11-16,40
342,2018-11-19,30
342,2018-12-01,47
342,2018-12-06,83
342,2018-12-08,30
342,2018-12-13,49
342,2018-12-20,71
342,2018-12-21,39
343,2018-09-16,17
343,2018-09-20,101
343,2018-09-27,188
343,2018-10-01,24
343,2018-10-03,5
343,2018-10-13,14
343,2018-10-17,78
343,2018-10-18,36
343,2018-10-20,99
343,2018-10-24,2
343,2018-11-13,20
343,2018-11-16,43
343,2018-11-19,11
343,2018-12-01,26
343,2018-12-03,38
343,2018-12-12,31
343,2018-12-13,37
343,2018-12-19,52
344,2018-09-15,28
344,2018-09-19,30
345,2018-09-18,25
345,2018-09-23,60
345,2018-10-01,33
345,2018-10-09,14
346,2018-09-17,5
346,2018-09-24,31
346,2018-09-26,47
346,2018-09-30,73
346,2018-10-01,43
346,2018-10-02,136
346,2018-10-04,16
346,2018-10-05,30
346,2018-10-06,31
346,2018-10-07,59
346,2018-10-08,3
346,2018-10-09,53
346,2018-10-10,65
346,2018-10-11,38
346,2018-10-15,51
346,2018-10-16,25
346,2018-10-17,106
346,2018-10-18,62
346,2018-10-21,86
346,2018-10-22,172
346,2018-10-27,9
346,2018-10-28,71
346,2018-10-31,61
346,2018-11-01,64
346,2018-11-06,38
346,2018-11-08,24
346,2018-11-11,30
346,2018-11-13,13
346,2018-11-18,35
346,2018-11-19,43
346,2018-11-30,6
346,2018-12-01,46
346,2018-12-03,31
346,2018-12-05,52
346,2018-12-08,152
346,2018-12-09,46
346,2018-12-14,24
346,2018-12-15,109
346,2018-12-17,37
346,2018-12-19,105
346,2018-12-21,11
347,2018-09-18,20
347,2018-09-21,34
347,2018-09-22,84
347,2018-09-25,26
347,2018-09-30,22
347,2018-10-03,56
347,2018-10-08,135
347,2018-10-10,33
347,2018-10-23,27
347,2018-10-28,21
347,2018-10-29,69
347,2018-11-01,56
347,2018-11-02,91
347,2018-11-07,114
347,2018-11-14,54
347,2018-11-21,67
347,2018-12-02,20
347,2018-12-04,28
347,2018-12-07,211
347,2018-12-19,17
348,2018-09-16,69
348,2018-09-21,4
348,2018-09-22,45
348,2018-09-23,27
348,2018-10-27,33
348,2018-11-03,10
348,2018-11-07,11
349,2018-09-15,36
349,2018-09-18,11
349,2018-09-19,51
349,2018-10-13,1
349,2018-10-26,29
349,2018-10-30,22
349,2018-11-11,27
349,2018-11-16,35
349,2018-11-23,56
349,2018-12-02,43
349,2018-12-09,4
349,2018-12-13,46
349,2018-12-18,24
350,2018-09-17,35
350,2018-09-20,61
350,2018-09-28,15
350,2018-10-02,24
350,2018-10-03,23
350,2018-10-12,71
350,2018-10-13,1
350,2018-10-17,31
350,2018-10-18,43
350,2018-10-25,1
350,2018-10-27,29
351,2018-09-17,26
351,2018-09-19,19
351,2018-09-20,69
351,2018-09-28,25
351,2018-10-10,26
351,2018-10-24,74
351,2018-10-25,172
352,2018-09-18,13
352,2018-10-15,49
353,2018-09-18,23
353,2018-09-19,38
353,2018-09-20,40
353,2018-09-21,63
353,2018-10-02,3
354,2018-09-16,20
354,2018-09-19,61
354,2018-10-01,25
354,2018-10-08,22
354,2018-10-25,16
354,2018-11-10,34
354,2018-11-12,17
354,2018-11-14,29
354,2018-11-19,31
354,2018-11-24,25
355,2018-09-16,35
356,2018-09-17,25
357,2018-09-16,17
357,2018-09-22,10
357,2018-10-04,39
358,2018-09-18,25
358,2018-10-04,122
358,2018-10-05,2
358,2018-10-07,30
358,2018-10-09,10
358,2018-10-15,18
358,2018-10-30,23
358,2018-11-04,19
358,2018-11-08,75
358,2018-11-09,25
358,2018-11-14,78
358,2018-11-17,74
358,2018-11-19,28
358,2018-11-23,18
358,2018-11-28,72
358,2018-11-29,26
358,2018-11-30,23
358,2018-12-03,27
358,2018-12-05,12
358,2018-12-06,12
358,2018-12-09,36
358,2018-12-19,21
358,2018-12-20,76
358,2018-12-21,6
359,2018-09-15,26
359,2018-09-23,21
359,2018-09-24,28
359,2018-09-25,35
359,2018-09-30,45
359,2018-10-11,10
359,2018-10-17,26
359,2018-11-06,34
359,2018-11-07,46
359,2018-11-09,1
359,2018-11-10,20
359,2018-11-11,25
359,2018-11-16,24
359,2018-12-04,41
360,2018-09-15,1
360,2018-09-27,29
360,2018-10-13,10
360,2018-10-15,9
360,2018-10-25,69
360,2018-10-27,28
360,2018-11-01,63
360,2018-11-03,25
360,2018-11-04,47
360,2018-11-08,46
360,2018-11-14,74
360,2018-12-03,55
360,2018-12-23,11
361,2018-09-16,2
361,2018-09-26,72
361,2018-10-03,60
361,2018-10-04,62
361,2018-10-05,15
361,2018-10-09,16
361,2018-10-10,22
361,2018-10-11,39
361,2018-10-17,60
361,2018-10-18,24
362,2018-09-17,41
362,2018-09-21,13
362,2018-09-23,18
362,2018-09-28,11
362,2018-09-30,22
362,2018-10-07,12
362,2018-10-08,94
362,2018-10-21,36
362,2018-10-30,15
362,2018-11-07,6
363,2018-09-16,53
363,2018-09-17,30
363,2018-09-19,78
363,2018-09-21,65
363,2018-09-22,38
363,2018-09-25,73
363,2018-09-28,37
363,2018-09-30,31
363,2018-10-04,204
363,2018-10-05,48
363,2018-10-06,30
363,2018-10-07,161
363,2018-10-09,47
363,2018-10-14,42
363,2018-10-20,148
363,2018-10-22,106
363,2018-10-28,49
363,2018-10-30,134
363,2018-10-31,118
363,2018-11-02,14
363,2018-11-06,63
363,2018-11-12,32
363,2018-11-23,42
363,2018-11-24,76
363,2018-12-02,16
363,2018-12-06,197
363,2018-12-07,15
363,2018-12-08,27
363,2018-12-09,3
363,2018-12-15,35
363,2018-12-16,7
363,2018-12-17,29
363,2018-12-19,16
363,2018-12-23,11
364,2018-09-16,45
364,2018-09-25,39
364,2018-09-27,30
364,2018-09-30,78
364,2018-10-06,46
364,2018-10-13,15
364,2018-10-23,38
364,2018-11-01,87
364,2018-11-03,27
364,2018-11-10,4
364,2018-11-20,19
364,2018-11-23,41
364,2018-11-25,23
364,2018-11-30,43
364,2018-12-12,74
364,2018-12-22,84
364,2018-12-23,65
365,2018-09-15,15
365,2018-09-16,35
365,2018-09-17,13
365,2018-09-21,29
365,2018-10-03,43
365,2018-10-04,10
365,2018-10-12,41
365,2018-10-13,5
365,2018-10-18,99
365,2018-10-26,17
365,2018-11-02,13
365,2018-11-09,46
365,2018-11-12,23
365,2018-11-13,18
365,2018-11-24,10
365,2018-11-27,13
365,2018-11-29,44
365,2018-12-02,18
365,2018-12-05,103
365,2018-12-09,35
365,2018-12-16,40
365,2018-12-17,5
365,2018-12-22,79
366,2018-09-18,21
366,2018-09-21,29
366,2018-09-24,18
366,2018-10-06,12
367,2018-09-16,28
367,2018-09-21,116
367,2018-11-12,23
367,2018-11-16,64
367,2018-11-22,30
367,2018-11-23,20
367,2018-11-24,27
367,2018-11-27,24
367,2018-11-28,101
367,2018-11-29,47
367,2018-12-10,17
367,2018-12-19,31
367,2018-12-22,68
368,2018-09-16,21
368,2018-09-19,10
368,2018-10-14,24
368,2018-10-16,60
368,2018-10-26,22
369,2018-09-18,34
369,2018-09-23,15
369,2018-09-25,39
369,2018-09-26,95
369,2018-09-30,69
369,2018-10-02,67
369,2018-10-03,48
369,2018-10-16,37
369,2018-10-17,133
369,2018-10-18,104
369,2018-10-19,5
369,2018-10-24,4
369,2018-10-25,86
369,2018-10-28,82
369,2018-10-30,203
369,2018-11-01,77
369,2018-11-02,26
369,2018-11-13,135
369,2018-11-22,96
369,2018-11-27,18
369,2018-11-28,63
369,2018-11-29,24
369,2018-11-30,77
369,2018-12-01,40
369,2018-12-02,115
369,2018-12-07,58
369,2018-12-11,16
369,2018-12-12,99
369,2018-12-16,27
369,2018-12-19,34
370,2018-09-16,15
370,2018-09-17,42
370,2018-09-19,19
370,2018-09-23,74
370,2018-09-28,54
370,2018-09-29,141
370,2018-09-30,91
370,2018-10-03,48
370,2018-10-05,27
370,2018-10-06,24
370,2018-10-07,27
370,2018-10-12,35
370,2018-10-17,52
370,2018-10-18,109
370,2018-10-23,104
370,2018-10-24,49
370,2018-10-25,101
370,2018-11-03,37
370,2018-11-06,83
370,2018-11-07,108
370,2018-11-09,30
370,2018-11-10,63
370,2018-11-11,5
370,2018-11-14,117
370,2018-11-17,61
370,2018-11-27,8
370,2018-12-02,39
370,2018-12-03,6
370,2018-12-04,47
370,2018-12-07,31
370,2018-12-09,78
370,2018-12-10,35
370,2018-12-11,22
370,2018-12-12,23
370,2018-12-15,27
370,2018-12-17,38
370,2018-12-18,30
370,2018-12-21,58
371,2018-09-16,25
371,2018-09-27,3
372,2018-09-15,4
373,2018-09-15,41
373,2018-09-20,14
373,2018-09-22,15
373,2018-09-27,39
373,2018-09-30,28
373,2018-10-06,17
373,2018-10-08,34
373,2018-10-16,78
373,2018-10-17,50
373,2018-10-19,45
373,2018-10-23,46
373,2018-10-28,28
373,2018-10-30,27
373,2018-10-31,14
373,2018-11-07,58
373,2018-11-12,60
373,2018-11-22,38
373,2018-11-27,20
373,2018-11-29,14
373,2018-12-04,38
373,2018-12-05,11
374,2018-09-15,84
375,2018-09-17,54
375,2018-09-19,48
375,2018-09-20,29
375,2018-09-29,49
375,2018-09-30,19
375,2018-10-05,55
375,2018-10-29,69
375,2018-11-02,30
375,2018-11-03,28
375,2018-11-12,33
375,2018-11-14,13
375,2018-11-20,37
375,2018-11-30,53
375,2018-12-01,87
375,2018-12-02,39
375,2018-12-04,103
375,2018-12-05,50
375,2018-12-06,13
375,2018-12-07,27
375,2018-12-09,155
375,2018-12-13,25
375,2018-12-14,24
376,2018-09-16,27
377,2018-09-15,25
377,2018-09-21,19
377,2018-09-25,36
377,2018-09-26,58
377,2018-09-29,145
377,2018-09-30,19
377,2018-10-01,72
377,2018-10-09,15
377,2018-11-15,60
377,2018-11-18,67
377,2018-11-22,34
377,2018-11-24,4
377,2018-12-02,50
377,2018-12-09,100
377,2018-12-16,65
377,2018-12-21,17
378,2018-09-17,51
379,2018-09-18,55
379,2018-09-21,14
379,2018-10-02,18
379,2018-11-01,21
380,2018-09-16,4
380,2018-09-21,107
380,2018-09-26,15
381,2018-09-15,13
381,2018-09-24,1
381,2018-09-27,55
381,2018-09-30,21
381,2018-10-02,28
382,2018-09-18,46
382,2018-09-19,27
382,2018-09-29,31
382,2018-09-30,16
383,2018-09-17,23
383,2018-10-15,24
383,2018-10-22,27
383,2018-10-27,12
383,2018-10-30,4
383,2018-10-31,7
383,2018-11-02,27
384,2018-09-17,8
384,2018-09-26,34
385,2018-09-18,98
385,2018-09-19,21
385,2018-09-22,6
385,2018-10-03,35
385,2018-10-14,21
385,2018-10-17,28
385,2018-10-18,35
385,2018-10-20,29
385,2018-10-22,19
385,2018-11-10,12
385,2018-11-30,46
385,2018-12-02,46
385,2018-12-05,25
385,2018-12-09,17
386,2018-09-15,59
386,2018-09-16,32
386,2018-09-17,44
386,2018-09-18,24
386,2018-09-22,33
386,2018-11-07,17
387,2018-09-15,14
387,2018-09-19,22
387,2018-09-30,29
388,2018-09-16,81
388,2018-09-20,44
388,2018-10-13,38
388,2018-10-15,118
388,2018-10-17,19
388,2018-10-18,28
388,2018-10-20,61
388,2018-10-27,16
388,2018-11-11,20
388,2018-11-12,34
388,2018-11-15,22
388,2018-11-16,17
388,2018-11-28,40
388,2018-11-30,25
388,2018-12-15,13
388,2018-12-18,12
388,2018-12-19,43
389,2018-09-16,75
389,2018-10-01,11
389,2018-11-07,59
389,2018-11-20,25
389,2018-12-01,16
389,2018-12-02,16
390,2018-09-17,54
390,2018-09-23,10
390,2018-09-24,20
390,2018-09-30,15
390,2018-10-03,90
390,2018-10-07,5
390,2018-10-11,29
390,2018-10-12,99
390,2018-10-21,9
391,2018-09-16,27
391,2018-09-18,14
391,2018-09-25,14
391,2018-10-08,53
391,2018-10-13,36
391,2018-10-25,8
391,2018-10-31,54
391,2018-11-01,21
391,2018-11-03,23
391,2018-11-04,30
392,2018-09-17,13
392,2018-09-18,45
392,2018-09-19,55
392,2018-09-22,4
392,2018-09-29,17
392,2018-10-06,19
393,2018-09-17,30
393,2018-09-18,30
393,2018-09-19,52
393,2018-09-23,27
393,2018-09-24,14
393,2018-09-27,37
393,2018-09-30,25
393,2018-10-03,31
393,2018-10-04,4
393,2018-10-05,32
393,2018-10-10,67
393,2018-10-12,7
393,2018-10-13,19
393,2018-10-14,61
393,2018-10-15,74
393,2018-10-16,96
393,2018-10-17,81
393,2018-10-19,174
393,2018-10-21,51
393,2018-10-23,162
393,2018-10-30,44
393,2018-11-01,2
393,2018-11-02,12
393,2018-11-03,26
393,2018-11-04,24
393,2018-11-06,232
393,2018-11-07,37
393,2018-11-09,27
393,2018-11-10,75
393,2018-11-12,45
393,2018-11-16,16
393,2018-11-17,36
393,2018-11-18,141
393,2018-11-19,28
393,2018-11-21,119
393,2018-11-23,27
393,2018-11-28,18
393,2018-11-29,11
393,2018-11-30,14
393,2018-12-01,17
393,2018-12-02,17
393,2018-12-05,23
393,2018-12-06,20
393,2018-12-07,3
393,2018-12-08,22
393,2018-12-09,29
393,2018-12-13,15
393,2018-12-15,9
393,2018-12-21,17
393,2018-12-22,18
394,2018-09-16,183
394,2018-09-17,44
394,2018-09-18,44
394,2018-09-19,48
394,2018-09-20,17
394,2018-09-21,126
394,2018-09-25,67
394,2018-09-26,31
394,2018-10-04,44
394,2018-10-09,60
394,2018-10-10,24
394,2018-10-11,70
394,2018-10-12,39
394,2018-10-13,152
394,2018-10-14,14
394,2018-10-19,253
394,2018-10-20,113
394,2018-10-25,23
394,2018-10-27,161
394,2018-10-28,39
394,2018-10-29,197
394,2018-10-30,56
394,2018-10-31,112
394,2018-11-01,29
394,2018-11-02,22
394,2018-11-04,38
394,2018-11-05,22
394,2018-11-06,37
394,2018-11-09,17
394,2018-11-13,37
394,2018-11-14,19
394,2018-11-15,17
394,2018-11-16,7
394,2018-11-17,29
394,2018-11-18,25
394,2018-11-19,24
394,2018-11-20,15
394,2018-11-21,2
394,2018-11-22,18
394,2018-12-01,27
394,2018-12-03,27
394,2018-12-18,13
394,2018-12-21,18
394,2018-12-23,7
395,2018-09-15,26
396,2018-09-16,20
396,2018-09-21,8
397,2018-09-15,18
397,2018-10-06,25
397,2018-10-19,46
397,2018-10-21,15
397,2018-10-25,4
397,2018-11-03,3
397,2018-11-09,7
397,2018-11-14,26
398,2018-09-17,18
398,2018-09-18,43
398,2018-09-19,50
398,2018-09-21,48
398,2018-09-22,43
398,2018-09-26,87
398,2018-09-27,15
398,2018-10-01,38
398,2018-10-02,32
398,2018-10-29,140
398,2018-10-30,55
398,2018-11-06,56
398,2018-11-07,23
398,2018-11-14,63
398,2018-11-18,114
398,2018-11-21,34
398,2018-11-26,17
398,2018-12-03,46
398,2018-12-04,33
398,2018-12-07,28
398,2018-12-13,31
399,2018-09-15,31
399,2018-09-16,23
399,2018-09-17,27
400,2018-09-18,19
400,2018-09-21,26
401,2018-09-18,26
401,2018-09-27,53
401,2018-10-02,23
401,2018-10-08,47
401,2018-10-12,40
402,2018-09-17,54
402,2018-09-24,36
402,2018-10-06,13
403,2018-09-16,33
403,2018-09-23,22
403,2018-10-14,25
404,2018-09-16,25
405,2018-09-15,29
405,2018-09-21,22
406,2018-09-16,1
406,2018-09-28,20
406,2018-10-16,27
406,2018-10-17,46
406,2018-10-25,2
406,2018-10-26,15
407,2018-09-15,42
407,2018-09-22,6
407,2018-09-27,57
407,2018-10-07,34
407,2018-10-13,85
407,2018-10-31,14
407,2018-11-02,72
407,2018-11-16,32
407,2018-11-21,37
407,2018-11-24,20
407,2018-11-25,26
407,2018-12-11,18
407,2018-12-12,20
408,2018-09-15,39
408,2018-09-16,28
408,2018-10-03,75
408,2018-10-07,104
408,2018-10-12,29
408,2018-10-16,71
408,2018-10-17,29
408,2018-10-18,61
408,2018-10-19,50
408,2018-11-05,78
408,2018-11-06,29
408,2018-11-07,179
408,2018-11-08,60
408,2018-11-09,82
408,2018-11-10,12
408,2018-11-11,82
408,2018-11-12,51
408,2018-11-13,42
408,2018-11-14,123
408,2018-11-19,58
408,2018-11-26,87
408,2018-11-28,47
408,2018-11-30,83
408,2018-12-03,56
408,2018-12-05,69
408,2018-12-11,46
408,2018-12-14,13
408,2018-12-15,141
408,2018-12-17,8
408,2018-12-21,1
409,2018-09-16,20
409,2018-09-19,41
409,2018-09-20,36
409,2018-10-03,37
409,2018-10-06,88
409,2018-10-16,85
409,2018-11-06,54
409,2018-11-07,123
409,2018-11-09,38
409,2018-11-22,31
410,2018-09-17,20
410,2018-09-18,30
410,2018-10-02,17
410,2018-10-08,48
410,2018-10-20,35
410,2018-10-30,18
410,2018-10-31,29
410,2018-11-01,38
411,2018-09-17,27
412,2018-09-16,29
412,2018-09-22,27
413,2018-09-16,26
414,2018-09-17,52
415,2018-09-15,15
415,2018-09-17,42
415,2018-09-18,22
415,2018-10-05,29
415,2018-10-18,20
415,2018-10-29,29
415,2018-11-02,64
416,2018-09-17,31
416,2018-09-20,8
416,2018-10-01,29
417,2018-09-17,3
417,2018-09-27,17
417,2018-10-07,20
417,2018-10-10,18
417,2018-10-13,34
417,2018-10-19,14
417,2018-10-21,13
417,2018-11-01,35
417,2018-11-06,36
417,2018-11-07,34
417,2018-11-16,32
418,2018-09-15,16
418,2018-09-23,26
419,2018-09-17,14
419,2018-10-02,43
419,2018-10-06,12
419,2018-10-08,42
419,2018-10-14,79
419,2018-10-16,88
419,2018-10-24,35
419,2018-10-27,75
419,2018-10-29,36
419,2018-11-02,63
419,2018-11-11,27
419,2018-11-14,24
419,2018-11-24,81
419,2018-12-12,27
419,2018-12-15,27
420,2018-09-15,55
420,2018-09-28,112
420,2018-10-01,7
420,2018-10-09,24
420,2018-10-12,115
420,2018-10-21,14
420,2018-10-22,164
420,2018-10-27,44
420,2018-10-30,20
420,2018-11-12,41
420,2018-11-18,35
420,2018-11-19,19
420,2018-11-20,43
420,2018-11-27,18
420,2018-11-28,76
420,2018-12-01,160
420,2018-12-02,10
421,2018-09-15,26
422,2018-09-16,45
422,2018-09-18,33
422,2018-09-25,26
422,2018-10-02,48
422,2018-10-03,14
422,2018-10-04,17
422,2018-10-08,61
422,2018-10-14,2
422,2018-10-15,29
422,2018-10-25,16
422,2018-10-29,22
422,2018-11-12,29
422,2018-11-14,31
422,2018-11-15,35
422,2018-11-17,8
422,2018-12-06,86
422,2018-12-12,58
423,2018-09-18,169
423,2018-09-21,37
423,2018-09-28,6
423,2018-10-02,49
423,2018-10-04,112
423,2018-10-07,70
423,2018-10-09,16
423,2018-10-10,42
423,2018-10-14,47
423,2018-10-15,76
423,2018-10-19,36
423,2018-10-27,4
423,2018-10-30,64
423,2018-10-31,129
423,2018-11-07,60
423,2018-11-23,131
423,2018-11-26,46
423,2018-11-30,34
423,2018-12-01,26
423,2018-12-05,12
423,2018-12-07,208
423,2018-12-09,46
423,2018-12-10,66
423,2018-12-20,302
423,2018-12-21,52
423,2018-12-22,26
423,2018-12-23,2
424,2018-09-17,28
425,2018-09-17,17
425,2018-09-23,65
425,2018-09-24,39
425,2018-09-29,50
425,2018-10-01,27
425,2018-10-17,81
425,2018-10-22,61
425,2018-11-01,66
425,2018-11-08,18
425,2018-11-12,28
425,2018-11-16,41
425,2018-11-17,42
425,2018-11-22,87
425,2018-11-29,11
425,2018-12-02,46
425,2018-12-08,42
425,2018-12-11,38
425,2018-12-14,8
425,2018-12-22,18
426,2018-09-16,17
426,2018-09-23,17
426,2018-09-24,36
426,2018-09-25,22
427,2018-09-18,30
427,2018-09-25,23
427,2018-10-03,40
427,2018-10-04,6
427,2018-10-07,17
428,2018-09-16,29
428,2018-09-22,56
428,2018-09-28,7
429,2018-09-18,3
429,2018-09-24,28
429,2018-09-25,100
429,2018-09-29,28
429,2018-10-12,44
430,2018-09-16,13
430,2018-09-22,27
430,2018-10-11,51
431,2018-09-15,73
431,2018-09-16,7
431,2018-09-17,71
431,2018-09-20,149
431,2018-09-21,34
431,2018-09-22,103
431,2018-09-24,31
431,2018-09-26,17
431,2018-09-27,27
431,2018-09-28,161
431,2018-10-04,25
431,2018-10-09,115
431,2018-10-14,102
431,2018-10-17,147
431,2018-10-18,29
431,2018-10-22,32
431,2018-10-23,29
431,2018-10-24,24
431,2018-10-27,154
431,2018-11-01,54
431,2018-11-02,88
431,2018-11-04,42
431,2018-11-05,89
431,2018-11-10,4
431,2018-11-13,44
431,2018-11-14,92
431,2018-11-15,50
431,2018-11-20,20
431,2018-11-22,83
431,2018-11-25,11
431,2018-11-26,26
431,2018-11-27,12
431,2018-11-30,28
431,2018-12-01,6
431,2018-12-02,23
431,2018-12-03,7
431,2018-12-05,16
431,2018-12-09,19
431,2018-12-13,3
431,2018-12-17,20
431,2018-12-18,17
431,2018-12-22,23
431,2018-12-23,1
432,2018-09-18,3
432,2018-09-19,51
433,2018-09-17,21
434,2018-09-16,23
435,2018-09-15,30
435,2018-10-15,65
435,2018-10-22,33
435,2018-11-01,24
435,2018-11-04,31
435,2018-11-05,30
435,2018-11-15,26
436,2018-09-15,156
436,2018-09-29,49
436,2018-10-01,4
436,2018-10-08,15
436,2018-10-09,19
436,2018-10-12,94
436,2018-10-18,144
436,2018-10-25,3
436,2018-11-07,33
436,2018-11-09,11
436,2018-11-21,26
436,2018-11-22,198
436,2018-11-26,42
436,2018-11-28,77
436,2018-12-01,51
436,2018-12-02,13
436,2018-12-03,65
436,2018-12-12,30
436,2018-12-14,51
436,2018-12-17,8
